# NACRE (Angulo et al. 1999, Nucl. Phys. A 656, 3) recommended reaction rates,
# with lower/upper bounds as factor uncertainties.
# Reformatted from data/netgen/netgen_nacre_log_100_{rec,low,up}.txt
# (the NACRE-project NetGen distribution format) into ReacNetJl's per-reaction block format.
reaction: d p -> he3 ; label: d+p_to_he3 ; table: nacre ; variant: standard
0.22050999999999998 1.41e6 1.285e6 1.532e6
0.24201 1.685e6 1.542e6 1.833e6
0.26561 1.989e6 1.823e6 2.166e6
0.29151 2.349e6 2.15e6 2.557e6
0.31993 2.745e6 2.513e6 2.987e6
0.35112 3.215e6 2.944e6 3.496e6
0.38534999999999997 3.707e6 3.396e6 4.028e6
0.42291999999999996 4.276e6 3.916e6 4.642e6
0.46416 4.919e6 4.503e6 5.335e6
0.50941 5.622e6 5.151e6 6.092e6
0.55908 6.37e6 5.842e6 6.902e6
0.6135900000000001 7.256e6 6.663e6 7.862e6
0.67342 8.188e6 7.529e6 8.864e6
0.73907 9.219e6 8.488e6 9.963e6
0.81113 1.037e7 9.556e6 1.118e7
0.89022 1.163e7 1.074e7 1.252e7
0.9770099999999999 1.294e7 1.196e7 1.399e7
1.07227 1.43e7 1.322e7 1.546e7
1.1768100000000001 1.589e7 1.468e7 1.713e7
1.29155 1.764e7 1.631e7 1.897e7
1.41747 1.937e7 1.794e7 2.08e7
1.5556800000000002 2.131e7 1.977e7 2.286e7
1.70735 2.338e7 2.172e7 2.505e7
1.8738199999999998 2.558e7 2.378e7 2.733e7
2.0565100000000003 2.792e7 2.6e7 2.975e7
2.25702 3.024e7 2.823e7 3.218e7
2.47708 3.3e7 3.091e7 3.508e7
2.71859 3.556e7 3.338e7 3.779e7
2.98365 3.851e7 3.622e7 4.09e7
3.27455 4.137e7 3.901e7 4.377e7
3.59381 4.453e7 4.211e7 4.695e7
3.9442100000000004 4.776e7 4.527e7 5.025e7
4.32876 5.08e7 4.832e7 5.33e7
4.7508099999999995 5.419e7 5.176e7 5.67e7
5.21401 5.773e7 5.537e7 6.017e7
5.72237 6.127e7 5.901e7 6.357e7
6.28029 6.498e7 6.286e7 6.71e7
6.89261 6.881e7 6.687e7 7.074e7
7.564629999999999 7.261e7 7.092e7 7.429e7
8.30218 7.669e7 7.534e7 7.802e7
9.11163 8.106e7 8.013e7 8.19e7
10.0 8.57e7 8.53e7 8.6e7
end
reaction: d d -> he4 ; label: d+d_to_he4 ; table: nacre ; variant: standard
0.001 1.34e-15 1.19e-15 1.5e-15
0.0010999999999999998 3.018e-15 2.679e-15 3.378e-15
0.0012000000000000001 7.359e-15 6.528e-15 8.235e-15
0.00132 1.957e-14 1.735e-14 2.189e-14
0.0014500000000000001 5.726e-14 5.071e-14 6.404e-14
0.00159 1.86e-13 1.646e-13 2.08e-13
0.0017500000000000003 6.777e-13 5.992e-13 7.575e-13
0.0019199999999999998 2.801e-12 2.474e-12 3.13e-12
0.0021000000000000003 8.447e-12 7.459e-12 9.437e-12
0.00231 1.921e-11 1.697e-11 2.147e-11
0.0025399999999999997 4.732e-11 4.183e-11 5.29e-11
0.00278 1.273e-10 1.126e-10 1.423e-10
0.0030499999999999998 3.48e-10 3.079e-10 3.892e-10
0.00335 7.347e-10 6.495e-10 8.222e-10
0.00368 1.668e-9 1.473e-9 1.868e-9
0.00404 3.994e-9 3.524e-9 4.474e-9
0.00443 8.037e-9 7.092e-9 8.995e-9
0.00486 1.731e-8 1.528e-8 1.936e-8
0.00534 3.481e-8 3.069e-8 3.892e-8
0.00586 7.025e-8 6.186e-8 7.857e-8
0.00643 1.348e-7 1.187e-7 1.509e-7
0.007049999999999999 2.613e-7 2.298e-7 2.928e-7
0.0077399999999999995 4.791e-7 4.21e-7 5.365e-7
0.0085 8.686e-7 7.642e-7 9.758e-7
0.00933 1.552e-6 1.366e-6 1.747e-6
0.01024 2.723e-6 2.392e-6 3.054e-6
0.01123 4.664e-6 4.092e-6 5.237e-6
0.01233 7.835e-6 6.878e-6 8.805e-6
0.01353 1.295e-5 1.138e-5 1.454e-5
0.014849999999999999 2.113e-5 1.849e-5 2.369e-5
0.016300000000000002 3.355e-5 2.939e-5 3.779e-5
0.01789 5.295e-5 4.628e-5 5.963e-5
0.01963 8.172e-5 7.133e-5 9.218e-5
0.02154 0.0001211 0.0001055 0.0001367
0.02364 0.0001826 0.0001589 0.0002063
0.02595 0.000274 0.0002383 0.0003097
0.02848 0.0003985 0.0003466 0.0004509
0.031259999999999996 0.0005706 0.0004962 0.0006465
0.034300000000000004 0.0007898 0.0006867 0.0008962
0.03765 0.001128 0.0009808 0.001283
0.04132 0.001601 0.00139 0.001822
0.04535 0.002166 0.001875 0.002463
0.049769999999999995 0.003018 0.002605 0.00343
0.05462 0.003986 0.003433 0.004542
0.05995 0.005384 0.004627 0.006152
0.06579 0.006999 0.005999 0.008005
0.07221 0.009164 0.007834 0.01049
0.07925 0.01187 0.01012 0.01362
0.08697 0.01512 0.01286 0.01732
0.09545000000000001 0.01912 0.01621 0.02197
0.10476 0.02396 0.02026 0.02766
0.11498 0.02988 0.02516 0.03455
0.12619 0.03692 0.03103 0.04284
0.13849 0.04528 0.03798 0.05269
0.15199000000000001 0.05513 0.04597 0.0643
0.16680999999999999 0.06637 0.05513 0.0776
